,temp,relh,skph,day,month,year,time,minutes
91,10.0,81.61,22.224,2,1,2022,21:30:00,30
92,9.0,87.28,20.372,2,1,2022,22:00:00,0
93,10.0,81.61,25.928,2,1,2022,22:30:00,30
94,10.0,81.61,31.484,2,1,2022,23:00:00,0
95,10.0,81.61,37.04,2,1,2022,23:30:00,30
96,11.0,76.34,40.744,3,1,2022,00:00:00,0
97,10.0,76.18,37.04,3,1,2022,00:30:00,30
98,10.0,76.18,40.744,3,1,2022,01:00:00,0
99,10.0,76.18,37.04,3,1,2022,01:30:00,30
100,10.0,76.18,38.892,3,1,2022,02:00:00,0
101,10.0,76.18,37.04,3,1,2022,02:30:00,30
102,9.0,81.47,40.744,3,1,2022,03:00:00,0
103,9.0,81.47,37.04,3,1,2022,03:30:00,30
104,9.0,76.01,35.188,3,1,2022,04:00:00,0
105,8.0,81.34,33.336,3,1,2022,04:30:00,30
106,8.0,87.19,33.336,3,1,2022,05:00:00,0
107,8.0,87.19,29.632,3,1,2022,05:30:00,30
108,8.0,81.34,29.632,3,1,2022,06:00:00,0
