,temp,relh,skph,day,month,year,time,minutes
95,10.0,66.27,42.596000000000004,2,1,2022,23:30:00,30
96,10.0,66.27,37.04,3,1,2022,00:00:00,0
97,9.0,70.88,31.484,3,1,2022,00:30:00,30
98,9.0,70.88,31.484,3,1,2022,01:00:00,0
99,9.0,70.88,27.78,3,1,2022,01:30:00,30
100,9.0,70.88,25.928,3,1,2022,02:00:00,0
101,9.0,70.88,25.928,3,1,2022,02:30:00,30
102,9.0,70.88,24.076,3,1,2022,03:00:00,0
103,9.0,70.88,25.928,3,1,2022,03:30:00,30
104,9.0,70.88,25.928,3,1,2022,04:00:00,0
105,9.0,70.88,25.928,3,1,2022,04:30:00,30
106,10.0,66.27,24.076,3,1,2022,05:00:00,0
107,10.0,66.27,25.928,3,1,2022,05:30:00,30
108,9.0,76.01,31.484,3,1,2022,06:00:00,0
109,8.0,87.19,14.816,3,1,2022,06:30:00,30
110,9.0,81.47,27.78,3,1,2022,07:00:00,0
111,9.0,81.47,24.076,3,1,2022,07:30:00,30
112,9.0,81.47,33.336,3,1,2022,08:00:00,0
113,9.0,81.47,33.336,3,1,2022,08:30:00,30
114,9.0,76.01,35.188,3,1,2022,09:00:00,0
115,9.0,76.01,35.188,3,1,2022,09:30:00,30
116,9.0,76.01,33.336,3,1,2022,10:00:00,0
117,9.0,76.01,37.04,3,1,2022,10:30:00,30
118,9.0,76.01,37.04,3,1,2022,11:00:00,0
119,9.0,76.01,38.892,3,1,2022,11:30:00,30
120,10.0,71.07,37.04,3,1,2022,12:00:00,0
121,10.0,66.27,35.188,3,1,2022,12:30:00,30
122,9.0,70.88,25.928,3,1,2022,13:00:00,0
123,9.0,70.88,31.484,3,1,2022,13:30:00,30
124,9.0,70.88,29.632,3,1,2022,14:00:00,0
125,9.0,66.05,33.336,3,1,2022,14:30:00,30
126,9.0,66.05,33.336,3,1,2022,15:00:00,0
127,9.0,66.05,31.484,3,1,2022,15:30:00,30
128,9.0,66.05,33.336,3,1,2022,16:00:00,0
129,9.0,61.52,27.78,3,1,2022,16:30:00,30
130,9.0,61.52,29.632,3,1,2022,17:00:00,0
131,8.0,70.68,22.224,3,1,2022,17:30:00,30
132,8.0,70.68,20.372,3,1,2022,18:00:00,0
133,8.0,70.68,22.224,3,1,2022,18:30:00,30
134,7.0,70.48,20.372,3,1,2022,19:00:00,0
135,7.0,70.48,16.668,3,1,2022,19:30:00,30
136,8.0,65.83,16.668,3,1,2022,20:00:00,0
137,7.0,70.48,11.112,3,1,2022,20:30:00,30
138,7.0,70.48,11.112,3,1,2022,21:00:00,0
139,7.0,70.48,11.112,3,1,2022,21:30:00,30
140,7.0,70.48,7.408,3,1,2022,22:00:00,0
141,7.0,70.48,7.408,3,1,2022,22:30:00,30
142,7.0,70.48,9.26,3,1,2022,23:00:00,0
143,7.0,70.48,9.26,3,1,2022,23:30:00,30
144,7.0,70.48,11.112,4,1,2022,00:00:00,0
145,7.0,75.68,12.964,4,1,2022,00:30:00,30
146,7.0,75.68,14.816,4,1,2022,01:00:00,0
147,7.0,81.2,16.668,4,1,2022,01:30:00,30
148,6.0,86.99,14.816,4,1,2022,02:00:00,0
149,6.0,86.99,14.816,4,1,2022,02:30:00,30
150,5.0,93.24,7.408,4,1,2022,03:00:00,0
151,5.0,100.0,5.556,4,1,2022,03:30:00,30
152,5.0,100.0,7.408,4,1,2022,04:00:00,0
153,5.0,100.0,5.556,4,1,2022,04:30:00,30
154,5.0,93.24,3.704,4,1,2022,05:00:00,0
155,5.0,93.24,1.852,4,1,2022,05:30:00,30
156,5.0,100.0,1.852,4,1,2022,06:00:00,0
157,5.0,93.24,1.852,4,1,2022,06:30:00,30
158,5.0,93.24,1.852,4,1,2022,07:00:00,0
159,5.0,93.24,0.0,4,1,2022,07:30:00,30
160,5.0,100.0,1.852,4,1,2022,08:00:00,0
161,6.0,93.3,1.852,4,1,2022,08:30:00,30
162,6.0,93.3,1.852,4,1,2022,09:00:00,0
163,7.0,87.09,1.852,4,1,2022,09:30:00,30
164,7.0,87.09,1.852,4,1,2022,10:00:00,0
165,7.0,87.09,1.852,4,1,2022,10:30:00,30
166,8.0,81.34,3.704,4,1,2022,11:00:00,0
167,8.0,87.19,3.704,4,1,2022,11:30:00,30
